cds,rtype,sname,dname,cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,year
3100330000000,D,                                                  ,Amador County Office of Education                 ,Amador         ,16,0,NA,NA,NA,NA,NA,NA,1415
3739810000000,D,                                                  ,Amador County Unified                             ,Amador         ,317,58,24,25,23,23,48,82.76,1415
3739810330050,S,North Star Independent Study                      ,Amador County Unified                             ,Amador         ,17,0,NA,NA,NA,NA,NA,NA,1415
3739810330753,S,Amador High                                       ,Amador County Unified                             ,Amador         ,149,39,25,25,24,24,33,84.62,1415
3739810334755,S,Argonaut High                                     ,Amador County Unified                             ,Amador         ,125,19,23,24,22,22,15,78.95,1415
4000000000000,C,                                                  ,                                                  ,Butte          ,2418,266,22,23,24,22,177,66.54,1415
4100410000000,D,                                                  ,Butte County Office of Education                  ,Butte          ,162,7,*,*,*,*,*,*,1415
4100410114991,S,CORE Butte Charter                                ,Butte County Office of Education                  ,Butte          ,100,7,*,*,*,*,*,*,1415
4100410430090,S,Learning Community Charter                        ,Butte County Office of Education                  ,Butte          ,47,0,NA,NA,NA,NA,NA,NA,1415
4614080000000,D,                                                  ,Biggs Unified                                     ,Butte          ,37,0,NA,NA,NA,NA,NA,NA,1415
4614080430827,S,Biggs High                                        ,Biggs Unified                                     ,Butte          ,34,0,NA,NA,NA,NA,NA,NA,1415
4614240000000,D,                                                  ,Chico Unified                                     ,Butte          ,1094,152,23,24,25,23,112,73.68,1415
4614240120394,S,Inspire School of Arts and Sciences               ,Chico Unified                                     ,Butte          ,86,3,*,*,*,*,*,*,1415
4614240430199,S,Oakdale                                           ,Chico Unified                                     ,Butte          ,38,0,NA,NA,NA,NA,NA,NA,1415
4614240431676,S,Chico High                                        ,Chico Unified                                     ,Butte          ,436,47,24,25,26,24,37,78.72,1415
4614240437558,S,Pleasant Valley High                              ,Chico Unified                                     ,Butte          ,420,102,23,24,25,23,72,70.59,1415
4614320000000,D,                                                  ,Durham Unified                                    ,Butte          ,76,10,*,*,*,*,*,*,1415
4614320433201,S,Durham High                                       ,Durham Unified                                    ,Butte          ,76,10,*,*,*,*,*,*,1415
4614400000000,D,                                                  ,Feather Falls Union Elementary                    ,Butte          ,14,0,NA,NA,NA,NA,NA,NA,1415
4614400121509,S,Ipakanni Early College Charter                    ,Feather Falls Union Elementary                    ,Butte          ,14,0,NA,NA,NA,NA,NA,NA,1415
4614570000000,D,                                                  ,Golden Feather Union Elementary                   ,Butte          ,11,0,NA,NA,NA,NA,NA,NA,1415
8618200836205,S,Sunset High                                       ,Del Norte County Unified                          ,Del Norte      ,42,1,*,*,*,*,*,*,1415
9000000000000,C,                                                  ,                                                  ,El Dorado      ,2245,636,24,25,25,24,502,78.93,1415
9100900000000,D,                                                  ,El Dorado County Office of Education              ,El Dorado      ,163,2,*,*,*,*,*,*,1415
9100900930123,S,Charter Community School Home Study Academy       ,El Dorado County Office of Education              ,El Dorado      ,94,2,*,*,*,*,*,*,1415
9618530000000,D,                                                  ,El Dorado Union High                              ,El Dorado      ,1684,539,24,25,25,24,441,81.82,1415
9618530930081,S,Oak Ridge High                                    ,El Dorado Union High                              ,El Dorado      ,563,239,25,25,26,25,202,84.52,1415
9618530930164,S,Union Mine High                                   ,El Dorado Union High                              ,El Dorado      ,208,69,24,25,24,23,52,75.36,1415
9618530930214,S,EDUHSD Virtual Academy at Shenandoah              ,El Dorado Union High                              ,El Dorado      ,34,1,*,*,*,*,*,*,1415
9618530932756,S,El Dorado High                                    ,El Dorado Union High                              ,El Dorado      ,305,111,23,24,24,23,83,74.77,1415
9618530936302,S,Ponderosa High                                    ,El Dorado Union High                              ,El Dorado      ,433,119,25,26,26,25,103,86.55,1415
9619030000000,D,                                                  ,Lake Tahoe Unified                                ,El Dorado      ,277,87,21,22,22,22,53,60.92,1415
9619030937805,S,South Tahoe High                                  ,Lake Tahoe Unified                                ,El Dorado      ,212,87,21,22,22,22,53,60.92,1415
9737830000000,D,                                                  ,Black Oak Mine Unified                            ,El Dorado      ,121,8,*,*,*,*,*,*,1415
9737830121566,S,American River Charter                            ,Black Oak Mine Unified                            ,El Dorado      ,15,0,NA,NA,NA,NA,NA,NA,1415
9737830930073,S,Golden Sierra Junior Senior High                  ,Black Oak Mine Unified                            ,El Dorado      ,100,8,*,*,*,*,*,*,1415
10000000000000,C,                                                  ,                                                  ,Fresno         ,15003,2750,19,20,20,20,1111,40.4,1415
10101080000000,D,                                                  ,Fresno County Office of Education                 ,Fresno         ,467,0,NA,NA,NA,NA,NA,NA,1415
10101080109991,S,Crescent View West Charter                        ,Fresno County Office of Education                 ,Fresno         ,274,0,NA,NA,NA,NA,NA,NA,1415
10101080119628,S,Big Picture High School - Fresno                  ,Fresno County Office of Education                 ,Fresno         ,20,0,NA,NA,NA,NA,NA,NA,1415
10621170000000,D,                                                  ,Clovis Unified                                    ,Fresno         ,3103,744,23,24,24,23,524,70.43,1415
10621170113555,S,Clovis North High                                 ,Clovis Unified                                    ,Fresno         ,493,140,26,25,26,24,115,82.14,1415
10621170118018,S,Clovis Online Charter                             ,Clovis Unified                                    ,Fresno         ,95,1,*,*,*,*,*,*,1415
10621171030196,S,Clovis West High                                  ,Clovis Unified                                    ,Fresno         ,538,180,24,25,25,24,139,77.22,1415
