Year,Rtype,Sname,Dname,Cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21
2014,S,New Millennium Secondary,Los Angeles Unified,Los Angeles,89,44,15.0,17.0,16.0,15.0,7,15.91
2014,S,Alain Leroy Locke College Prep Academy,Los Angeles Unified,Los Angeles,603,155,14.0,15.0,17.0,16.0,10,6.45
2014,S,Sun Valley High,Los Angeles Unified,Los Angeles,128,22,17.0,18.0,19.0,18.0,7,31.82
2014,S,RFK Community Schools-New Open World Aca,Los Angeles Unified,Los Angeles,62,26,15.0,16.0,17.0,17.0,1,3.85
2014,S,RFK Community Schools-UCLA Community K-1,Los Angeles Unified,Los Angeles,87,36,17.0,16.0,20.0,18.0,9,25.0
2014,S,Ramon C. Cortines School of Visual and P,Los Angeles Unified,Los Angeles,329,119,19.0,20.0,19.0,19.0,42,35.29
2014,S,Felicitas and Gonzalo Mendez High,Los Angeles Unified,Los Angeles,163,39,16.0,17.0,18.0,17.0,7,17.95
2014,S,Daniel Pearl Journalism & Communications,Los Angeles Unified,Los Angeles,91,48,20.0,21.0,20.0,19.0,20,41.67
2014,S,RFK Community Schools-Ambassador-Global,Los Angeles Unified,Los Angeles,70,28,15.0,16.0,17.0,17.0,6,21.43
2014,S,Alliance Cindy and Bill Simon Technology,Los Angeles Unified,Los Angeles,79,18,13.0,15.0,16.0,14.0,1,5.56
2014,S,San Diego Early/Middle College,San Diego Unified,San Diego,35,14,19.0,20.0,21.0,20.0,5,35.71
2014,S,King-Chavez Community High,San Diego Unified,San Diego,125,11,14.0,16.0,18.0,18.0,0,0.0
2014,S,Gompers Preparatory Academy,San Diego Unified,San Diego,91,59,12.0,15.0,16.0,15.0,2,3.39
2014,S,Serra High,San Diego Unified,San Diego,405,101,21.0,22.0,23.0,22.0,66,65.35
2014,S,Mira Mesa High,San Diego Unified,San Diego,627,62,22.0,22.0,24.0,22.0,39,62.9
2014,S,University City High,San Diego Unified,San Diego,405,140,24.0,24.0,25.0,23.0,105,75.0
2014,S,San Diego SCPA,San Diego Unified,San Diego,146,31,19.0,20.0,21.0,20.0,14,45.16
2014,S,Mt. Everest Academy,San Diego Unified,San Diego,41,11,26.0,25.0,23.0,23.0,7,63.64
2014,S,Scripps Ranch High,San Diego Unified,San Diego,516,223,25.0,25.0,26.0,25.0,186,83.41
2014,S,Charter School of San Diego,San Diego Unified,San Diego,925,14,20.0,23.0,21.0,21.0,9,64.29
2014,S,Preuss School UCSD,San Diego Unified,San Diego,89,85,20.0,21.0,21.0,20.0,47,55.29
2014,S,Clairemont High,San Diego Unified,San Diego,278,48,21.0,21.0,22.0,20.0,27,56.25
2014,S,High Tech High,San Diego Unified,San Diego,127,30,22.0,23.0,22.0,22.0,16,53.33
2014,S,Henry High,San Diego Unified,San Diego,524,152,22.0,23.0,23.0,22.0,111,73.03
2014,S,Hoover High,San Diego Unified,San Diego,364,147,16.0,18.0,19.0,18.0,39,26.53
2014,S,La Jolla High,San Diego Unified,San Diego,336,145,27.0,26.0,27.0,25.0,131,90.34
2014,S,Madison High,San Diego Unified,San Diego,249,82,19.0,20.0,20.0,20.0,26,31.71
2014,S,Mission Bay High,San Diego Unified,San Diego,296,64,19.0,20.0,21.0,20.0,22,34.38
2014,S,Morse High,San Diego Unified,San Diego,424,58,19.0,20.0,22.0,20.0,29,50.0
2014,S,Point Loma High,San Diego Unified,San Diego,436,147,23.0,24.0,24.0,23.0,105,71.43
2014,D,,San Dieguito Union High,San Diego,2071,1071,27.0,27.0,27.0,26.0,962,89.82
2014,S,Canyon Crest Academy,San Dieguito Union High,San Diego,475,276,29.0,28.0,29.0,27.0,272,98.55
2014,S,Torrey Pines High,San Dieguito Union High,San Diego,613,300,27.0,27.0,28.0,26.0,271,90.33
2014,S,La Costa Canyon High,San Dieguito Union High,San Diego,478,271,26.0,25.0,26.0,25.0,230,84.87
2014,S,San Dieguito High Academy,San Dieguito Union High,San Diego,417,221,26.0,26.0,26.0,25.0,188,85.07
2014,D,,Sweetwater Union High,San Diego,8112,1488,20.0,21.0,21.0,20.0,723,48.59
2014,S,Olympian High,Sweetwater Union High,San Diego,464,112,22.0,22.0,22.0,21.0,68,60.71
2014,S,Southwest Senior High,Sweetwater Union High,San Diego,507,68,19.0,20.0,20.0,20.0,24,35.29
2014,S,Bonita Vista Senior High,Sweetwater Union High,San Diego,619,85,23.0,23.0,24.0,23.0,61,71.76
2014,S,Castle Park Senior High,Sweetwater Union High,San Diego,452,65,18.0,19.0,20.0,20.0,28,43.08
2014,S,Gardena Senior High,Los Angeles Unified,Los Angeles,345,43,17.0,19.0,19.0,18.0,11,25.58
2014,S,James A. Garfield Senior High,Los Angeles Unified,Los Angeles,490,233,16.0,17.0,19.0,17.0,52,22.32
2014,S,Granada Hills Charter High,Los Angeles Unified,Los Angeles,1011,204,25.0,25.0,25.0,24.0,163,79.9
2014,S,Ulysses S. Grant Senior High,Los Angeles Unified,Los Angeles,532,53,19.0,19.0,20.0,19.0,23,43.4
2014,S,Alexander Hamilton Senior High,Los Angeles Unified,Los Angeles,592,176,21.0,21.0,21.0,20.0,88,50.0
2014,S,Hollywood Senior High,Los Angeles Unified,Los Angeles,316,117,17.0,18.0,18.0,17.0,20,17.09
2014,S,Huntington Park Senior High,Los Angeles Unified,Los Angeles,384,143,15.0,16.0,17.0,16.0,21,14.69
2014,S,Thomas Jefferson Senior High,Los Angeles Unified,Los Angeles,253,87,14.0,16.0,17.0,16.0,11,12.64
2014,S,David Starr Jordan Senior High,Los Angeles Unified,Los Angeles,143,36,15.0,17.0,17.0,16.0,5,13.89
2014,S,Abraham Lincoln Senior High,Los Angeles Unified,Los Angeles,334,56,18.0,19.0,22.0,20.0,22,39.29
2014,S,Los Angeles Senior High,Los Angeles Unified,Los Angeles,295,72,16.0,18.0,19.0,18.0,17,23.61
2014,S,Manual Arts Senior High,Los Angeles Unified,Los Angeles,423,133,14.0,15.0,17.0,16.0,12,9.02
2014,S,John Marshall Senior High,Los Angeles Unified,Los Angeles,618,120,21.0,21.0,23.0,21.0,68,56.67
2014,S,James Monroe High,Los Angeles Unified,Los Angeles,558,71,19.0,20.0,20.0,18.0,23,32.39
2014,S,Nathaniel Narbonne Senior High,Los Angeles Unified,Los Angeles,430,72,19.0,19.0,21.0,20.0,31,43.06
2014,S,North Hollywood Senior High,Los Angeles Unified,Los Angeles,657,138,22.0,22.0,22.0,21.0,79,57.25
2014,S,Reseda Senior High,Los Angeles Unified,Los Angeles,482,83,19.0,20.0,21.0,19.0,34,40.96
2014,S,Theodore Roosevelt Senior High,Los Angeles Unified,Los Angeles,545,148,14.0,16.0,17.0,16.0,21,14.19
2014,S,San Fernando Senior High,Los Angeles Unified,Los Angeles,514,115,17.0,18.0,20.0,18.0,37,32.17
2014,S,San Pedro Senior High,Los Angeles Unified,Los Angeles,512,132,19.0,20.0,20.0,19.0,51,38.64
2014,S,South Gate Senior High,Los Angeles Unified,Los Angeles,627,214,17.0,18.0,19.0,18.0,44,20.56
2014,S,Sylmar Senior High,Los Angeles Unified,Los Angeles,584,88,14.0,16.0,17.0,17.0,6,6.82
2014,S,William Howard Taft Charter High,Los Angeles Unified,Los Angeles,550,102,24.0,24.0,24.0,23.0,74,72.55
2014,S,University Senior High,Los Angeles Unified,Los Angeles,416,92,20.0,20.0,20.0,20.0,39,42.39
2014,S,Van Nuys Senior High,Los Angeles Unified,Los Angeles,522,78,24.0,24.0,25.0,24.0,58,74.36
2014,S,Venice Senior High,Los Angeles Unified,Los Angeles,411,105,21.0,21.0,22.0,20.0,52,49.52
2014,S,Verdugo Hills Senior High,Los Angeles Unified,Los Angeles,425,28,21.0,22.0,23.0,22.0,20,71.43
2014,S,George Washington Preparatory High,Los Angeles Unified,Los Angeles,298,57,15.0,16.0,17.0,16.0,7,12.28
2014,S,WESM Health/Sports Medicine,Los Angeles Unified,Los Angeles,215,74,18.0,19.0,19.0,18.0,20,27.03
2014,S,Woodrow Wilson Senior High,Los Angeles Unified,Los Angeles,387,166,15.0,16.0,17.0,17.0,27,16.27
2014,S,John F. Kennedy High,Los Angeles Unified,Los Angeles,433,66,19.0,21.0,21.0,20.0,31,46.97
2014,S,Francisco Bravo Medical Magnet High,Los Angeles Unified,Los Angeles,335,169,20.0,21.0,22.0,21.0,87,51.48
2014,S,Palisades Charter High,Los Angeles Unified,Los Angeles,592,179,24.0,24.0,24.0,23.0,127,70.95
2014,S,City of Angels,Los Angeles Unified,Los Angeles,428,11,19.0,20.0,18.0,20.0,3,27.27
2014,S,Elizabeth Learning Center,Los Angeles Unified,Los Angeles,160,41,18.0,18.0,19.0,18.0,14,34.15
2014,S,Thirty-Second Street USC Performing Arts,Los Angeles Unified,Los Angeles,68,16,17.0,17.0,18.0,18.0,4,25.0
2014,S,Vaughn Next Century Learning Center,Los Angeles Unified,Los Angeles,126,68,17.0,18.0,18.0,18.0,15,22.06
2014,S,Robert Fulton College Preparatory,Los Angeles Unified,Los Angeles,128,51,15.0,17.0,17.0,17.0,7,13.73
2014,S,Eastlake High,Sweetwater Union High,San Diego,785,222,21.0,22.0,23.0,22.0,143,64.41
2014,S,Chula Vista Senior High,Sweetwater Union High,San Diego,616,138,18.0,19.0,20.0,19.0,48,34.78
2014,S,San Ysidro High,Sweetwater Union High,San Diego,622,132,18.0,20.0,21.0,19.0,53,40.15
2014,S,Otay Ranch Senior High,Sweetwater Union High,San Diego,730,163,20.0,21.0,21.0,20.0,86,52.76
2014,S,Hilltop Senior High,Sweetwater Union High,San Diego,632,74,21.0,23.0,22.0,21.0,43,58.11
2014,S,Mar Vista Senior High,Sweetwater Union High,San Diego,428,77,20.0,21.0,21.0,20.0,37,48.05
2014,S,Sweetwater High,Sweetwater Union High,San Diego,823,251,19.0,20.0,20.0,20.0,101,40.24
2014,S,Montgomery Senior High,Sweetwater Union High,San Diego,456,100,18.0,18.0,19.0,19.0,31,31.0
2014,D,,Vista Unified,San Diego,3337,337,22.0,23.0,23.0,22.0,221,65.58
2014,S,Mission Vista High,Vista Unified,San Diego,261,70,23.0,24.0,23.0,23.0,48,68.57
2014,S,Rancho Buena Vista High,Vista Unified,San Diego,620,139,22.0,23.0,24.0,22.0,94,67.63
2014,S,Guajome Park Academy Charter,Vista Unified,San Diego,106,20,22.0,23.0,22.0,22.0,14,70.0
2014,S,Vista High,Vista Unified,San Diego,569,108,21.0,22.0,23.0,22.0,65,60.19
2014,D,,Carlsbad Unified,San Diego,846,291,24.0,24.0,25.0,24.0,230,79.04
2014,S,Carlsbad High,Carlsbad Unified,San Diego,788,291,24.0,24.0,25.0,24.0,230,79.04
2014,D,,Oceanside Unified,San Diego,1575,269,20.0,21.0,22.0,21.0,139,51.67
2014,S,Oceanside High,Oceanside Unified,San Diego,545,140,19.0,21.0,22.0,20.0,69,49.29
2014,S,El Camino High,Oceanside Unified,San Diego,761,128,20.0,21.0,23.0,21.0,70,54.69
2014,D,,San Marcos Unified,San Diego,1362,331,22.0,23.0,23.0,22.0,226,68.28
2014,S,Mission Hills High,San Marcos Unified,San Diego,610,152,22.0,23.0,22.0,22.0,98,64.47
2014,S,San Marcos High,San Marcos Unified,San Diego,547,177,23.0,23.0,23.0,22.0,126,71.19
2014,D,,Valley Center-Pauma Unified,San Diego,340,112,21.0,22.0,22.0,21.0,61,54.46
2014,S,Valley Center High,Valley Center-Pauma Unified,San Diego,278,111,21.0,22.0,22.0,21.0,61,54.95
2014,D,,SBC - High Tech High,San Diego,257,46,19.0,19.0,20.0,19.0,18,39.13
2014,S,High Tech High Chula Vista,SBC - High Tech High,San Diego,140,46,19.0,19.0,20.0,19.0,18,39.13
2014,S,Saugus High,William S. Hart Union High,Los Angeles,508,123,22.0,23.0,23.0,23.0,83,67.48
2014,S,William S. Hart High,William S. Hart Union High,Los Angeles,481,137,25.0,25.0,25.0,23.0,109,79.56
2014,S,Valencia High,William S. Hart Union High,Los Angeles,653,203,24.0,24.0,25.0,23.0,159,78.33
2014,S,Academy of the Canyons,William S. Hart Union High,Los Angeles,98,36,25.0,24.0,25.0,24.0,31,86.11
2014,D,,Compton Unified,Los Angeles,1539,281,15.0,17.0,17.0,17.0,41,14.59
2014,S,Centennial High,Compton Unified,Los Angeles,195,49,15.0,15.0,17.0,17.0,3,6.12
2014,S,Compton High,Compton Unified,Los Angeles,499,99,15.0,17.0,17.0,17.0,14,14.14
2014,S,Dominguez High,Compton Unified,Los Angeles,511,133,15.0,17.0,18.0,17.0,24,18.05
2014,D,,Hacienda la Puente Unified,Los Angeles,1719,291,19.0,20.0,21.0,20.0,127,43.64
2014,S,La Puente High,Hacienda la Puente Unified,Los Angeles,375,115,17.0,19.0,19.0,19.0,33,28.7
2014,S,Los Altos High,Hacienda la Puente Unified,Los Angeles,478,64,21.0,21.0,23.0,22.0,39,60.94
2014,S,Glen A. Wilson High,Hacienda la Puente Unified,Los Angeles,410,78,22.0,23.0,23.0,22.0,49,62.82
2014,S,William Workman High,Hacienda la Puente Unified,Los Angeles,266,34,16.0,17.0,19.0,17.0,6,17.65
2014,D,,Rowland Unified,Los Angeles,1365,164,21.0,21.0,23.0,21.0,88,53.66
2014,S,Nogales High,Rowland Unified,Los Angeles,527,77,18.0,19.0,20.0,19.0,24,31.17
2014,S,John A. Rowland High,Rowland Unified,Los Angeles,601,87,23.0,23.0,26.0,24.0,64,73.56
2014,D,,Walnut Valley Unified,Los Angeles,1500,420,27.0,27.0,29.0,26.0,374,89.05
2014,S,Diamond Bar High,Walnut Valley Unified,Los Angeles,773,236,28.0,27.0,29.0,27.0,213,90.25
2014,S,Walnut High,Walnut Valley Unified,Los Angeles,718,184,26.0,26.0,29.0,26.0,161,87.5
2014,D,,San Gabriel Unified,Los Angeles,826,151,23.0,23.0,25.0,23.0,111,73.51
2014,S,Gabrielino High,San Gabriel Unified,Los Angeles,487,149,23.0,23.0,25.0,23.0,111,74.5
2014,D,,Acton-Agua Dulce Unified,Los Angeles,401,14,20.0,22.0,20.0,20.0,9,64.29
2014,S,Vasquez High,Acton-Agua Dulce Unified,Los Angeles,107,14,20.0,22.0,20.0,20.0,9,64.29
2014,D,,Manhattan Beach Unified,Los Angeles,581,271,27.0,27.0,27.0,25.0,235,86.72
2014,S,Mira Costa High,Manhattan Beach Unified,Los Angeles,571,271,27.0,27.0,27.0,25.0,235,86.72
2014,D,,Redondo Beach Unified,Los Angeles,693,198,25.0,24.0,25.0,24.0,157,79.29
2014,S,Redondo Union High,Redondo Beach Unified,Los Angeles,631,198,25.0,24.0,25.0,24.0,157,79.29
2014,D,,Alhambra Unified,Los Angeles,2075,570,22.0,22.0,25.0,22.0,387,67.89
2014,S,Alhambra High,Alhambra Unified,Los Angeles,696,199,22.0,22.0,25.0,22.0,127,63.82
2014,S,Buchanan High,Clovis Unified,Fresno,606,162,24.0,24.0,25.0,24.0,124,76.54
2014,S,Clovis East High,Clovis Unified,Fresno,471,86,22.0,22.0,22.0,22.0,55,63.95
2014,S,Clovis High,Clovis Unified,Fresno,737,178,22.0,23.0,22.0,22.0,115,64.61
2014,D,,Fowler Unified,Fresno,163,13,15.0,18.0,18.0,18.0,3,23.08
2014,S,Fowler High,Fowler Unified,Fresno,150,13,15.0,18.0,18.0,18.0,3,23.08
2014,D,,Fresno Unified,Fresno,5261,1211,17.0,19.0,19.0,18.0,381,31.46
2014,S,Design Science Early College High,Fresno Unified,Fresno,80,44,20.0,20.0,21.0,21.0,22,50.0
2014,S,University High,Fresno Unified,Fresno,114,65,26.0,27.0,25.0,25.0,57,87.69
2014,S,Bullard High,Fresno Unified,Fresno,568,137,20.0,22.0,21.0,20.0,80,58.39
2014,S,Erma Duncan Polytechnical High,Fresno Unified,Fresno,207,14,17.0,18.0,19.0,19.0,5,35.71
2014,S,Sunnyside High,Fresno Unified,Fresno,699,201,16.0,18.0,18.0,18.0,44,21.89
2014,S,Edison High,Fresno Unified,Fresno,453,227,19.0,20.0,21.0,20.0,101,44.49
2014,S,Fresno High,Fresno Unified,Fresno,481,247,16.0,17.0,17.0,17.0,37,14.98
2014,S,Herbert Hoover High,Fresno Unified,Fresno,449,66,17.0,18.0,19.0,19.0,16,24.24
2014,S,McLane High,Fresno Unified,Fresno,436,51,14.0,16.0,17.0,15.0,3,5.88
2014,S,Roosevelt High,Fresno Unified,Fresno,464,156,13.0,15.0,16.0,16.0,14,8.97
2014,D,,Kingsburg Joint Union High,Fresno,276,53,21.0,22.0,22.0,22.0,32,60.38
2014,S,Kingsburg High,Kingsburg Joint Union High,Fresno,246,53,21.0,22.0,22.0,22.0,32,60.38
2014,D,,Kings Canyon Joint Unified,Fresno,787,142,18.0,19.0,19.0,18.0,45,31.69
2014,S,Orange Cove High,Kings Canyon Joint Unified,Fresno,129,21,14.0,16.0,17.0,16.0,2,9.52
2014,S,Reedley High,Kings Canyon Joint Unified,Fresno,443,120,18.0,19.0,19.0,19.0,42,35.0
2014,D,,Parlier Unified,Fresno,188,32,16.0,17.0,17.0,17.0,5,15.63
2014,S,Parlier High,Parlier Unified,Fresno,156,32,16.0,17.0,17.0,17.0,5,15.63
2014,D,,Sanger Unified,Fresno,796,143,19.0,20.0,21.0,20.0,61,42.66
2014,S,Sanger High,Sanger Unified,Fresno,659,140,19.0,19.0,21.0,20.0,59,42.14
2014,D,,Selma Unified,Fresno,471,46,19.0,20.0,20.0,20.0,22,47.83
2014,S,Selma High,Selma Unified,Fresno,383,46,19.0,20.0,20.0,20.0,22,47.83
2014,D,,Firebaugh-Las Deltas Unified,Fresno,164,82,15.0,16.0,17.0,17.0,13,15.85
2014,S,Firebaugh High,Firebaugh-Las Deltas Unified,Fresno,159,82,15.0,16.0,17.0,17.0,13,15.85
2014,D,,Central Unified,Fresno,1139,95,20.0,20.0,20.0,20.0,41,43.16
2014,S,Central High East Campus,Central Unified,Fresno,927,95,20.0,20.0,20.0,20.0,41,43.16
2014,D,,Kerman Unified,Fresno,303,69,18.0,19.0,19.0,19.0,23,33.33
2014,S,Kerman High,Kerman Unified,Fresno,285,69,18.0,19.0,19.0,19.0,23,33.33
2014,D,,Mendota Unified,Fresno,156,52,15.0,17.0,18.0,18.0,7,13.46
2014,S,Mendota High,Mendota Unified,Fresno,150,52,15.0,17.0,18.0,18.0,7,13.46
2014,D,,Golden Plains Unified,Fresno,127,36,15.0,16.0,18.0,16.0,5,13.89
2014,S,Tranquillity High,Golden Plains Unified,Fresno,117,36,15.0,16.0,18.0,16.0,5,13.89
2014,D,,Sierra Unified,Fresno,149,17,21.0,22.0,21.0,22.0,9,52.94
2014,S,Sierra High,Sierra Unified,Fresno,139,17,21.0,22.0,21.0,22.0,9,52.94
2014,D,,Riverdale Joint Unified,Fresno,118,49,17.0,18.0,19.0,17.0,9,18.37
2014,S,Riverdale High,Riverdale Joint Unified,Fresno,111,49,17.0,18.0,19.0,17.0,9,18.37
2014,S,Segerstrom High,Santa Ana Unified,Orange,671,121,20.0,21.0,22.0,20.0,64,52.89
2014,S,Hector G. Godinez,Santa Ana Unified,Orange,645,262,17.0,18.0,21.0,19.0,87,33.21
2014,S,Century High,Santa Ana Unified,Orange,432,68,15.0,16.0,18.0,17.0,13,19.12
2014,S,Middle College High,Santa Ana Unified,Orange,74,39,20.0,21.0,22.0,20.0,21,53.85
2014,S,OCSA,Santa Ana Unified,Orange,329,149,27.0,27.0,25.0,25.0,126,84.56
2014,S,Saddleback High,Santa Ana Unified,Orange,402,70,16.0,18.0,20.0,17.0,15,21.43
2014,S,Santa Ana High,Santa Ana Unified,Orange,656,91,15.0,16.0,18.0,17.0,9,9.89
2014,S,Valley High,Santa Ana Unified,Orange,468,53,16.0,17.0,19.0,16.0,11,20.75
2014,D,,Saddleback Valley Unified,Orange,2728,597,25.0,25.0,26.0,25.0,504,84.42
2014,S,El Toro High,Saddleback Valley Unified,Orange,665,139,24.0,24.0,26.0,24.0,114,82.01
2014,S,Laguna Hills High,Saddleback Valley Unified,Orange,418,127,26.0,26.0,26.0,25.0,110,86.61
2014,S,Trabuco Hills High,Saddleback Valley Unified,Orange,792,168,25.0,26.0,26.0,25.0,143,85.12
2014,S,Mission Viejo High,Saddleback Valley Unified,Orange,590,161,25.0,25.0,26.0,25.0,135,83.85
2014,D,,Tustin Unified,Orange,1797,425,25.0,25.0,26.0,24.0,354,83.29
2014,S,Arnold O. Beckman High,Tustin Unified,Orange,589,209,25.0,25.0,26.0,24.0,168,80.38
2014,S,Foothill High,Tustin Unified,Orange,599,187,26.0,25.0,26.0,25.0,162,86.63
2014,S,Tustin High,Tustin Unified,Orange,503,29,24.0,24.0,24.0,22.0,24,82.76
2014,D,,Irvine Unified,Orange,2105,763,28.0,27.0,29.0,27.0,699,91.61
2014,S,Irvine High,Irvine Unified,Orange,428,101,29.0,28.0,29.0,27.0,97,96.04
2014,S,Woodbridge High,Irvine Unified,Orange,559,198,26.0,26.0,27.0,25.0,174,87.88
2014,S,Northwood High,Irvine Unified,Orange,462,213,28.0,27.0,28.0,26.0,207,97.18
2014,S,University High,Irvine Unified,Orange,567,251,28.0,27.0,29.0,27.0,221,88.05
2014,D,,Los Alamitos Unified,Orange,755,262,26.0,26.0,25.0,24.0,219,83.59
2014,S,Los Alamitos High,Los Alamitos Unified,Orange,740,262,26.0,26.0,25.0,24.0,219,83.59
2014,C,,,Placer,5822,1574,24.0,24.0,24.0,24.0,1196,75.98
2014,D,,Placer Union High,Placer,1114,271,24.0,25.0,24.0,24.0,217,80.07
2014,S,Colfax High,Placer Union High,Placer,182,50,25.0,26.0,24.0,24.0,44,88.0
2014,S,Del Oro High,Placer Union High,Placer,416,143,24.0,25.0,25.0,24.0,113,79.02
2014,S,Placer High,Placer Union High,Placer,326,70,23.0,24.0,24.0,23.0,54,77.14
2014,D,,Roseville Joint Union High,Placer,2597,825,23.0,24.0,24.0,23.0,604,73.21
2014,D,,Cutler-Orosi Joint Unified,Tulare,281,47,16.0,17.0,18.0,17.0,9,19.15
2014,S,Orosi High,Cutler-Orosi Joint Unified,Tulare,201,47,16.0,17.0,18.0,17.0,9,19.15
2014,D,,Lindsay Unified,Tulare,309,33,17.0,18.0,18.0,18.0,7,21.21
2015,S,Newark Memorial High,Newark Unified,Alameda,444,65,24.0,25.0,25.0,24.0,55,84.62
2015,D,,New Haven Unified,Alameda,1130,219,22.0,22.0,23.0,22.0,132,60.27
2015,S,James Logan High,New Haven Unified,Alameda,937,219,22.0,22.0,23.0,22.0,132,60.27
2015,D,,Oakland Unified,Alameda,2971,870,18.0,19.0,20.0,19.0,295,33.91
2015,S,Oakland Unity High,Oakland Unified,Alameda,55,45,13.0,15.0,17.0,16.0,4,8.89
2015,S,American Indian Public High,Oakland Unified,Alameda,27,27,24.0,23.0,27.0,24.0,21,77.78
2015,S,Coliseum College Prep Academy,Oakland Unified,Alameda,51,11,15.0,17.0,17.0,17.0,0,0.0
2015,S,Oakland Charter High,Oakland Unified,Alameda,55,50,22.0,22.0,25.0,22.0,35,70.0
2015,S,ARISE High,Oakland Unified,Alameda,36,16,15.0,16.0,16.0,16.0,1,6.25
2015,S,Aspire Golden State College Preparatory Academy,Oakland Unified,Alameda,59,34,13.0,15.0,16.0,15.0,2,5.88
2015,S,Castlemont High,Oakland Unified,Alameda,125,29,13.0,14.0,16.0,15.0,3,10.34
2015,S,Fremont High,Oakland Unified,Alameda,147,28,13.0,14.0,16.0,15.0,0,0.0
2015,S,LPS Oakland R & D Campus,Oakland Unified,Alameda,58,44,12.0,14.0,15.0,15.0,1,2.27
2015,S,LIFE Academy,Oakland Unified,Alameda,69,26,14.0,16.0,16.0,17.0,4,15.38
2015,S,"Oakland Military Institute, College Preparatory Ac",Oakland Unified,Alameda,74,41,16.0,17.0,18.0,17.0,8,19.51
2015,S,Lighthouse Community Charter,Oakland Unified,Alameda,0,14,18.0,19.0,19.0,19.0,5,35.71
2015,S,Aspire Lionel Wilson College Preparatory Academy,Oakland Unified,Alameda,59,56,15.0,15.0,18.0,17.0,6,10.71
2015,S,Oakland High,Oakland Unified,Alameda,334,123,17.0,18.0,19.0,18.0,38,30.89
2015,S,Oakland Technical High,Oakland Unified,Alameda,450,188,22.0,22.0,23.0,22.0,108,57.45
2015,S,Skyline High,Oakland Unified,Alameda,390,99,19.0,20.0,20.0,20.0,41,41.41
2015,S,Oakland School for the Arts,Oakland Unified,Alameda,99,29,23.0,23.0,19.0,20.0,18,62.07
2015,D,,Piedmont City Unified,Alameda,229,99,27.0,27.0,26.0,27.0,86,86.87
2015,S,Millennium High Alternative,Piedmont City Unified,Alameda,31,13,21.0,22.0,19.0,21.0,6,46.15
2015,S,Piedmont High,Piedmont City Unified,Alameda,198,86,28.0,28.0,28.0,27.0,80,93.02
2015,D,,San Leandro Unified,Alameda,752,199,19.0,20.0,20.0,20.0,80,40.2
2015,S,San Leandro High,San Leandro Unified,Alameda,646,199,19.0,20.0,20.0,20.0,80,40.2
2015,D,,San Lorenzo Unified,Alameda,1068,175,19.0,20.0,21.0,20.0,72,41.14
2015,S,KIPP King Collegiate High,San Lorenzo Unified,Alameda,122,58,21.0,21.0,22.0,20.0,28,48.28
2015,S,Arroyo High,San Lorenzo Unified,Alameda,415,25,25.0,25.0,25.0,24.0,19,76.0
2015,S,San Lorenzo High,San Lorenzo Unified,Alameda,357,87,16.0,18.0,20.0,18.0,25,28.74
2015,D,,John Swett Unified,Contra Costa,119,18,23.0,23.0,23.0,20.0,13,72.22
2015,S,John Swett High,John Swett Unified,Contra Costa,93,18,23.0,23.0,23.0,20.0,13,72.22
2015,D,,Liberty Union High,Contra Costa,2106,469,22.0,23.0,22.0,22.0,281,59.91
2015,S,Heritage High,Liberty Union High,Contra Costa,571,192,24.0,24.0,23.0,23.0,141,73.44
2015,S,Freedom High,Liberty Union High,Contra Costa,594,119,20.0,22.0,20.0,21.0,56,47.06
2015,S,Liberty High,Liberty Union High,Contra Costa,621,157,21.0,22.0,21.0,21.0,84,53.5
2015,D,,Martinez Unified,Contra Costa,341,68,24.0,24.0,25.0,24.0,49,72.06
2015,S,Alhambra Senior High,Martinez Unified,Contra Costa,271,68,24.0,24.0,25.0,24.0,49,72.06
2015,D,,Mt. Diablo Unified,Contra Costa,2236,464,25.0,25.0,25.0,24.0,367,79.09
2015,S,Northgate High,Mt. Diablo Unified,Contra Costa,439,269,26.0,25.0,25.0,24.0,217,80.67
