cds,rtype,sname,dname,cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,year
37680490000000,D,                                                  ,Dehesa Elementary                                 ,San Diego      ,614,1,*,*,*,*,*,*,1314
37680490119990,S,Diego Hills Charter                               ,Dehesa Elementary                                 ,San Diego      ,557,0,NA,NA,NA,NA,NA,NA,1314
37680496119564,S,Dehesa Charter                                    ,Dehesa Elementary                                 ,San Diego      ,57,1,*,*,*,*,*,*,1314
37681060000000,D,                                                  ,Escondido Union High                              ,San Diego      ,2426,524,20,21,22,21,265,50.57,1314
37681060111195,S,Classical Academy High                            ,Escondido Union High                              ,San Diego      ,122,24,26,26,26,24,21,87.5,1314
37681060127241,S,Del Lago Academy - Campus of Applied Sci          ,Escondido Union High                              ,San Diego      ,0,0,NA,NA,NA,NA,NA,NA,1314
37681063730058,S,San Pasqual High                                  ,Escondido Union High                              ,San Diego      ,600,145,23,23,24,23,107,73.79,1314
37681063731023,S,Escondido Charter High                            ,Escondido Union High                              ,San Diego      ,274,62,23,23,26,23,42,67.74,1314
37681063732062,S,Escondido High                                    ,Escondido Union High                              ,San Diego      ,571,119,18,20,20,20,42,35.29,1314
37681063735313,S,Orange Glen High                                  ,Escondido Union High                              ,San Diego      ,564,174,18,19,19,19,53,30.46,1314
37681220000000,D,                                                  ,Fallbrook Union High                              ,San Diego      ,650,81,22,23,24,22,60,74.07,1314
37681223730967,S,Oasis High (Alternative)                          ,Fallbrook Union High                              ,San Diego      ,40,2,*,*,*,*,*,*,1314
37681223732179,S,Fallbrook High                                    ,Fallbrook Union High                              ,San Diego      ,527,79,22,23,24,22,58,73.42,1314
37681300000000,D,                                                  ,Grossmont Union High                              ,San Diego      ,6060,1205,21,22,23,22,733,60.83,1314
37681303730066,S,Valhalla High                                     ,Grossmont Union High                              ,San Diego      ,570,127,23,24,24,23,93,73.23,1314
37681303730702,S,West Hills High                                   ,Grossmont Union High                              ,San Diego      ,480,122,23,24,24,23,94,77.05,1314
37681303731262,S,Steele Canyon High                                ,Grossmont Union High                              ,San Diego      ,501,172,22,23,23,23,119,69.19,1314
37681303731536,S,Grossmont Middle College High                     ,Grossmont Union High                              ,San Diego      ,39,34,23,24,23,22,24,70.59,1314
37681303731692,S,El Cajon Valley High                              ,Grossmont Union High                              ,San Diego      ,522,84,19,20,20,19,36,42.86,1314
37681303731809,S,El Capitan High                                   ,Grossmont Union High                              ,San Diego      ,389,58,21,23,23,22,38,65.52,1314
37681303732336,S,Granite Hills High                                ,Grossmont Union High                              ,San Diego      ,662,159,22,23,23,22,103,64.78,1314
37681303732625,S,Grossmont High                                    ,Grossmont Union High                              ,San Diego      ,606,107,22,23,24,22,68,63.55,1314
37681303732732,S,Helix High                                        ,Grossmont Union High                              ,San Diego      ,568,230,20,21,21,20,102,44.35,1314
37681303734548,S,Monte Vista High                                  ,Grossmont Union High                              ,San Diego      ,531,33,21,22,23,21,18,54.55,1314
37681303734761,S,Mount Miguel High                                 ,Grossmont Union High                              ,San Diego      ,397,34,17,19,19,18,8,23.53,1314
37681303737905,S,Santana High                                      ,Grossmont Union High                              ,San Diego      ,402,44,22,23,24,22,30,68.18,1314
37681303739000,S,Phoenix High                                      ,Grossmont Union High                              ,San Diego      ,75,0,NA,NA,NA,NA,NA,NA,1314
37681550000000,D,                                                  ,Jamul-Dulzura Union Elementary                    ,San Diego      ,32,1,*,*,*,*,*,*,1314
37681556117303,S,Greater San Diego Academy                         ,Jamul-Dulzura Union Elementary                    ,San Diego      ,32,1,*,*,*,*,*,*,1314
37681630000000,D,                                                  ,Julian Union Elementary                           ,San Diego      ,542,9,*,*,*,*,*,*,1314
37681630124271,S,Diego Valley Charter                              ,Julian Union Elementary                           ,San Diego      ,414,0,NA,NA,NA,NA,NA,NA,1314
19642870114397,S,Opportunities For Learning - Baldwin Par          ,Baldwin Park Unified                              ,Los Angeles    ,718,0,NA,NA,NA,NA,NA,NA,1314
19642871930601,S,Baldwin Park High                                 ,Baldwin Park Unified                              ,Los Angeles    ,446,128,19,20,21,20,56,43.75,1314
19642871938166,S,Sierra Vista High                                 ,Baldwin Park Unified                              ,Los Angeles    ,439,153,18,19,21,19,54,35.29,1314
19642871996479,S,Opportunities for Learning - Baldwin Par          ,Baldwin Park Unified                              ,Los Angeles    ,333,0,NA,NA,NA,NA,NA,NA,1314
19642950000000,D,                                                  ,Bassett Unified                                   ,Los Angeles    ,338,13,20,19,20,20,5,38.46,1314
19642951930700,S,Bassett Senior High                               ,Bassett Unified                                   ,Los Angeles    ,299,13,20,19,20,20,5,38.46,1314
19643030000000,D,                                                  ,Bellflower Unified                                ,Los Angeles    ,1098,70,22,22,22,22,40,57.14,1314
19643031930775,S,Bellflower High                                   ,Bellflower Unified                                ,Los Angeles    ,403,15,19,19,20,20,5,33.33,1314
19643031935618,S,Mayfair High                                      ,Bellflower Unified                                ,Los Angeles    ,502,55,23,23,23,22,35,63.64,1314
19643110000000,D,                                                  ,Beverly Hills Unified                             ,Los Angeles    ,498,84,26,24,25,24,68,80.95,1314
19643111930981,S,Beverly Hills High                                ,Beverly Hills Unified                             ,Los Angeles    ,480,84,26,24,25,24,68,80.95,1314
19643290000000,D,                                                  ,Bonita Unified                                    ,Los Angeles    ,875,228,22,23,23,23,161,70.61,1314
19643291931088,S,Bonita High                                       ,Bonita Unified                                    ,Los Angeles    ,508,176,23,23,23,23,130,73.86,1314
19643291937739,S,San Dimas High                                    ,Bonita Unified                                    ,Los Angeles    ,296,52,22,23,23,22,31,59.62,1314
19643291995893,S,Vista (Alternative)                               ,Bonita Unified                                    ,Los Angeles    ,1,0,NA,NA,NA,NA,NA,NA,1314
19643370000000,D,                                                  ,Burbank Unified                                   ,Los Angeles    ,1592,281,23,24,24,23,208,74.02,1314
19643371931187,S,Burbank High                                      ,Burbank Unified                                   ,Los Angeles    ,630,160,24,24,25,24,120,75,1314
19643371931237,S,Burroughs High                                    ,Burbank Unified                                   ,Los Angeles    ,608,118,23,23,23,23,85,72.03,1314
19643371996099,S,Options for Youth-Burbank Charter                 ,Burbank Unified                                   ,Los Angeles    ,220,3,*,*,*,*,*,*,1314
19643520000000,D,                                                  ,Centinela Valley Union High                       ,Los Angeles    ,1817,233,16,17,18,17,47,20.17,1314
19643520118521,S,Centinela Valley Independent Study                ,Centinela Valley Union High                       ,Los Angeles    ,203,0,NA,NA,NA,NA,NA,NA,1314
19643521933951,S,Hawthorne High                                    ,Centinela Valley Union High                       ,Los Angeles    ,524,104,16,17,18,17,17,16.35,1314
19643521934926,S,Lawndale High                                     ,Centinela Valley Union High                       ,Los Angeles    ,530,71,18,18,20,18,26,36.62,1314
19643521935048,S,Leuzinger High                                    ,Centinela Valley Union High                       ,Los Angeles    ,423,58,15,16,18,17,4,6.9,1314
19643780000000,D,                                                  ,Charter Oak Unified                               ,Los Angeles    ,499,51,20,22,22,21,33,64.71,1314
19643781931666,S,Charter Oak High                                  ,Charter Oak Unified                               ,Los Angeles    ,438,51,20,22,22,21,33,64.71,1314
19643781995885,S,Oak Knoll Alternative                             ,Charter Oak Unified                               ,Los Angeles    ,15,0,NA,NA,NA,NA,NA,NA,1314
19643940000000,D,                                                  ,Claremont Unified                                 ,Los Angeles    ,657,193,23,23,24,23,127,65.8,1314
19643941931823,S,Claremont High                                    ,Claremont Unified                                 ,Los Angeles    ,602,193,23,23,24,23,127,65.8,1314
19644360000000,D,                                                  ,Covina-Valley Unified                             ,Los Angeles    ,1280,170,19,20,20,19,67,39.41,1314
19644361932086,S,Covina High                                       ,Covina-Valley Unified                             ,Los Angeles    ,348,21,18,19,22,19,7,33.33,1314
19644361936418,S,Northview High                                    ,Covina-Valley Unified                             ,Los Angeles    ,367,120,18,20,20,18,44,36.67,1314
19644361938372,S,South Hills High                                  ,Covina-Valley Unified                             ,Los Angeles    ,460,29,21,22,22,21,16,55.17,1314
19644440000000,D,                                                  ,Culver City Unified                               ,Los Angeles    ,551,126,23,23,23,22,78,61.9,1314
19644441932201,S,Culver City High                                  ,Culver City Unified                               ,Los Angeles    ,498,126,23,23,23,22,78,61.9,1314
19644510000000,D,                                                  ,Downey Unified                                    ,Los Angeles    ,2181,234,20,20,22,20,112,47.86,1314
19644511932441,S,Downey High                                       ,Downey Unified                                    ,Los Angeles    ,1058,77,20,20,22,20,36,46.75,1314
19644511939164,S,Warren High                                       ,Downey Unified                                    ,Los Angeles    ,898,157,19,20,22,20,76,48.41,1314
19644690000000,D,                                                  ,Duarte Unified                                    ,Los Angeles    ,425,26,21,21,22,20,16,61.54,1314
19644690128736,S,Opportunities for Learning - Duarte               ,Duarte Unified                                    ,Los Angeles    ,126,0,NA,NA,NA,NA,NA,NA,1314
19644691932482,S,Duarte High                                       ,Duarte Unified                                    ,Los Angeles    ,273,26,21,21,22,20,16,61.54,1314
19645190000000,D,                                                  ,El Monte Union High                               ,Los Angeles    ,2513,567,19,19,21,19,234,41.27,1314
19645191930320,S,Arroyo High                                       ,El Monte Union High                               ,Los Angeles    ,569,65,21,22,23,21,39,60,1314
7617540730044,S,Northgate High                                    ,Mt. Diablo Unified                                ,Contra Costa   ,399,180,25,25,26,24,147,81.67,1314
7617540730317,S,Horizons Alternative                              ,Mt. Diablo Unified                                ,Contra Costa   ,83,1,*,*,*,*,*,*,1314
7617540731646,S,College Park High                                 ,Mt. Diablo Unified                                ,Contra Costa   ,383,129,24,24,26,24,107,82.95,1314
7617540731836,S,Concord High                                      ,Mt. Diablo Unified                                ,Contra Costa   ,323,40,22,22,23,22,27,67.5,1314
7617540734566,S,Mt. Diablo High                                   ,Mt. Diablo Unified                                ,Contra Costa   ,320,4,*,*,*,*,*,*,1314
7617540737809,S,Ygnacio Valley High                               ,Mt. Diablo Unified                                ,Contra Costa   ,288,27,23,24,24,23,19,70.37,1314
7617880000000,D,                                                  ,Pittsburg Unified                                 ,Contra Costa   ,700,134,17,19,19,19,45,33.58,1314
7617880735407,S,Pittsburg Senior High                             ,Pittsburg Unified                                 ,Contra Costa   ,516,134,17,19,19,19,45,33.58,1314
7617960000000,D,                                                  ,West Contra Costa Unified                         ,Contra Costa   ,2254,416,18,19,19,19,149,35.82,1314
7617960101477,S,Leadership Public Schools: Richmond               ,West Contra Costa Unified                         ,Contra Costa   ,111,35,16,17,18,17,6,17.14,1314
7617960730291,S,Middle College High                               ,West Contra Costa Unified                         ,Contra Costa   ,75,28,22,23,23,23,21,75,1314
7617960730325,S,Vista High (Alternative)                          ,West Contra Costa Unified                         ,Contra Costa   ,163,0,NA,NA,NA,NA,NA,NA,1314
7617960730598,S,Hercules High                                     ,West Contra Costa Unified                         ,Contra Costa   ,259,55,22,21,21,22,31,56.36,1314
7617960732164,S,De Anza Senior High                               ,West Contra Costa Unified                         ,Contra Costa   ,207,46,18,19,19,19,14,30.43,1314
7617960732941,S,El Cerrito Senior High                            ,West Contra Costa Unified                         ,Contra Costa   ,322,76,20,21,22,20,36,47.37,1314
7617960733659,S,Kennedy High                                      ,West Contra Costa Unified                         ,Contra Costa   ,170,14,15,17,17,17,4,28.57,1314
7617960735316,S,Pinole Valley High                                ,West Contra Costa Unified                         ,Contra Costa   ,311,54,20,21,21,21,31,57.41,1314
7617960735902,S,Richmond High                                     ,West Contra Costa Unified                         ,Contra Costa   ,382,108,14,15,17,15,6,5.56,1314
7618040000000,D,                                                  ,San Ramon Valley Unified                          ,Contra Costa   ,2294,970,26,26,27,26,851,87.73,1314
7618040113118,S,Dougherty Valley High                             ,San Ramon Valley Unified                          ,Contra Costa   ,508,198,27,27,28,27,178,89.9,1314
7618040730051,S,California High                                   ,San Ramon Valley Unified                          ,Contra Costa   ,613,202,25,25,26,25,172,85.15,1314
7618040730218,S,Venture (Alternative)                             ,San Ramon Valley Unified                          ,Contra Costa   ,90,4,*,*,*,*,*,*,1314
7618040734368,S,Monte Vista High                                  ,San Ramon Valley Unified                          ,Contra Costa   ,528,303,26,26,26,26,274,90.43,1314
7618040736504,S,San Ramon Valley High                             ,San Ramon Valley Unified                          ,Contra Costa   ,518,263,26,26,26,25,224,85.17,1314
7768100000000,D,                                                  ,SBE - Synergy                                     ,Contra Costa   ,0,0,NA,NA,NA,NA,NA,NA,1314
7768100125815,S,Synergy                                           ,SBE - Synergy                                     ,Contra Costa   ,0,0,NA,NA,NA,NA,NA,NA,1314
8000000000000,C,                                                  ,                                                  ,Del Norte      ,385,6,*,*,*,*,*,*,1314
8100820000000,D,                                                  ,Del Norte County Office of Edu                    ,Del Norte      ,101,0,NA,NA,NA,NA,NA,NA,1314
8100820109777,S,Klamath River Early College of the Redwo          ,Del Norte County Office of Edu                    ,Del Norte      ,5,0,NA,NA,NA,NA,NA,NA,1314
8100820830059,S,Castle Rock                                       ,Del Norte County Office of Edu                    ,Del Norte      ,79,0,NA,NA,NA,NA,NA,NA,1314
8618200000000,D,                                                  ,Del Norte County Unified                          ,Del Norte      ,284,6,*,*,*,*,*,*,1314
8618200833004,S,Del Norte High                                    ,Del Norte County Unified                          ,Del Norte      ,233,6,*,*,*,*,*,*,1314
9000000000000,C,                                                  ,                                                  ,El Dorado      ,2301,607,24,25,25,24,495,81.55,1314
9100900000000,D,                                                  ,El Dorado County Office of Edu                    ,El Dorado      ,132,4,*,*,*,*,*,*,1314
9100900930123,S,Charter Community School Home Study Acad          ,El Dorado County Office of Edu                    ,El Dorado      ,75,4,*,*,*,*,*,*,1314
9618530000000,D,                                                  ,El Dorado Union High                              ,El Dorado      ,1724,497,25,25,25,25,415,83.5,1314
9618530930081,S,Oak Ridge High                                    ,El Dorado Union High                              ,El Dorado      ,541,189,26,26,27,26,174,92.06,1314
9618530930164,S,Union Mine High                                   ,El Dorado Union High                              ,El Dorado      ,259,84,23,24,23,23,62,73.81,1314
9618530930214,S,EDUHSD Virtual Academy at Shenandoah              ,El Dorado Union High                              ,El Dorado      ,16,1,*,*,*,*,*,*,1314
9618530932756,S,El Dorado High                                    ,El Dorado Union High                              ,El Dorado      ,340,104,23,24,23,23,75,72.12,1314
9618530934554,S,Independence Continuation                         ,El Dorado Union High                              ,El Dorado      ,73,1,*,*,*,*,*,*,1314
9618530936302,S,Ponderosa High                                    ,El Dorado Union High                              ,El Dorado      ,436,118,24,25,26,25,103,87.29,1314
9619030000000,D,                                                  ,Lake Tahoe Unified                                ,El Dorado      ,301,96,22,24,23,22,68,70.83,1314
9619030937805,S,South Tahoe High                                  ,Lake Tahoe Unified                                ,El Dorado      ,226,96,22,24,23,22,68,70.83,1314
9737830000000,D,                                                  ,Black Oak Mine Unified                            ,El Dorado      ,134,10,*,*,*,*,*,*,1314
9737830121566,S,American River Charter                            ,Black Oak Mine Unified                            ,El Dorado      ,10,0,NA,NA,NA,NA,NA,NA,1314
9737830930073,S,Golden Sierra Junior Senior High                  ,Black Oak Mine Unified                            ,El Dorado      ,112,10,*,*,*,*,*,*,1314
9765960000000,D,                                                  ,SBC - Pacific Technology                          ,El Dorado      ,10,0,NA,NA,NA,NA,NA,NA,1314
9765960119537,S,Pacific Technology School Santa Ana               ,SBC - Pacific Technology                          ,El Dorado      ,10,0,NA,NA,NA,NA,NA,NA,1314
10000000000000,C,                                                  ,                                                  ,Fresno         ,15103,2886,19,20,20,20,1208,41.86,1314
10101080000000,D,                                                  ,Fresno County Office of Educat                    ,Fresno         ,410,0,NA,NA,NA,NA,NA,NA,1314
10101080109991,S,Crescent View West Charter                        ,Fresno County Office of Educat                    ,Fresno         ,238,0,NA,NA,NA,NA,NA,NA,1314
10101080111682,S,Hume Lake Charter                                 ,Fresno County Office of Educat                    ,Fresno         ,3,0,NA,NA,NA,NA,NA,NA,1314
10101080119628,S,Big Picture High School - Fresno                  ,Fresno County Office of Educat                    ,Fresno         ,9,0,NA,NA,NA,NA,NA,NA,1314
10621170000000,D,                                                  ,Clovis Unified                                    ,Fresno         ,3101,721,23,24,24,23,533,73.93,1314
10621170113555,S,Clovis North High                                 ,Clovis Unified                                    ,Fresno         ,496,142,25,25,25,24,117,82.39,1314
10621170118018,S,Clovis Online Charter                             ,Clovis Unified                                    ,Fresno         ,129,2,*,*,*,*,*,*,1314
10621171030196,S,Clovis West High                                  ,Clovis Unified                                    ,Fresno         ,518,150,24,24,25,24,121,80.67,1314
19647330111492,S,Alliance College-Ready Academy High No.           ,Los Angeles Unified                               ,Los Angeles    ,151,138,12,13,15,13,5,3.62,1314
19647330111500,S,Alliance Dr. Olga Mohan High                      ,Los Angeles Unified                               ,Los Angeles    ,108,108,18,17,20,18,32,29.63,1314
19647330111575,S,Animo Ralph Bunche High                           ,Los Angeles Unified                               ,Los Angeles    ,145,60,14,15,16,16,5,8.33,1314
19647330111583,S,Animo Jackie Robinson High                        ,Los Angeles Unified                               ,Los Angeles    ,138,39,13,14,16,14,0,0,1314
19647330111625,S,Animo Watts College Preparatory Academy           ,Los Angeles Unified                               ,Los Angeles    ,139,43,13,14,15,15,1,2.33,1314
19647330111641,S,Alliance Ouchi-O'Donovan 6-12 Complex,Los Angeles Unified                               ,Los Angeles    ,128,127,16,17,17,17,18,14.17,1314
19647330111658,S,Alliance Marc & Eva Stern Math and Scien          ,Los Angeles Unified                               ,Los Angeles    ,128,89,16,17,18,16,19,21.35,1314
19647330112029,S,School of Business and Tourism at Contre          ,Los Angeles Unified                               ,Los Angeles    ,80,25,16,15,18,17,2,8,1314
19647330112037,S,East Valley Senior High                           ,Los Angeles Unified                               ,Los Angeles    ,165,14,17,19,19,18,3,21.43,1314
19647330112045,S,Arleta High                                       ,Los Angeles Unified                               ,Los Angeles    ,371,50,16,17,18,17,11,22,1314
19647330112052,S,Panorama High                                     ,Los Angeles Unified                               ,Los Angeles    ,311,33,15,17,18,18,6,18.18,1314
19647330112128,S,Aspire Centennial College Preparatory Ac          ,Los Angeles Unified                               ,Los Angeles    ,0,0,NA,NA,NA,NA,NA,NA,1314
19647330112508,S,Bright Star Secondary Charter Academy             ,Los Angeles Unified                               ,Los Angeles    ,80,0,NA,NA,NA,NA,NA,NA,1314
19647330112557,S,Frederick Douglass Academy High                   ,Los Angeles Unified                               ,Los Angeles    ,85,56,14,16,17,16,3,5.36,1314
19647330112862,S,Student Empowerment Academy                       ,Los Angeles Unified                               ,Los Angeles    ,55,12,14,17,18,16,1,8.33,1314
19647330112870,S,Contreras Learning Center-Los Angeles Sc          ,Los Angeles Unified                               ,Los Angeles    ,83,35,14,15,17,15,2,5.71,1314
19647330114850,S,West Adams Preparatory High                       ,Los Angeles Unified                               ,Los Angeles    ,326,79,15,16,19,16,10,12.66,1314
19647330115030,S,Magnolia Science Academy 3,Los Angeles Unified                               ,Los Angeles    ,12,2,*,*,*,*,*,*,1314
19647330115212,S,Magnolia Science Academy 2,Los Angeles Unified                               ,Los Angeles    ,21,2,*,*,*,*,*,*,1314
19647330115253,S,Discovery Charter Preparatory No. 2,Los Angeles Unified                               ,Los Angeles    ,83,7,*,*,*,*,*,*,1314
19647330116509,S,Alliance Media Arts and Entertainment De          ,Los Angeles Unified                               ,Los Angeles    ,77,63,14,14,16,16,2,3.17,1314
19647330117051,S,Edward R. Roybal Learning Center                  ,Los Angeles Unified                               ,Los Angeles    ,325,145,15,16,17,17,21,14.48,1314
19647330117069,S,Helen Bernstein High                              ,Los Angeles Unified                               ,Los Angeles    ,159,36,14,15,17,15,5,13.89,1314
19647330117077,S,APEX Academy                                      ,Los Angeles Unified                               ,Los Angeles    ,106,12,13,16,16,16,1,8.33,1314
19647330117598,S,Alliance Health Services Academy High             ,Los Angeles Unified                               ,Los Angeles    ,95,67,15,16,16,16,4,5.97,1314
19647330117606,S,Alliance Environmental Science and Techn          ,Los Angeles Unified                               ,Los Angeles    ,134,123,20,20,19,19,44,35.77,1314
19647330117622,S,Magnolia Science Academy 4,Los Angeles Unified                               ,Los Angeles    ,9,1,*,*,*,*,*,*,1314
19647330117630,S,Magnolia Science Academy 5,Los Angeles Unified                               ,Los Angeles    ,6,4,*,*,*,*,*,*,1314
19647330117721,S,Contreras Learning Center-Academic Leade          ,Los Angeles Unified                               ,Los Angeles    ,68,45,16,17,18,17,6,13.33,1314
19647330117739,S,Roybal LC-Civitas School of Leadership            ,Los Angeles Unified                               ,Los Angeles    ,62,7,*,*,*,*,*,*,1314
19647330117747,S,RFK Community Schools-Los Angeles High S          ,Los Angeles Unified                               ,Los Angeles    ,87,0,NA,NA,NA,NA,NA,NA,1314
19647330117754,S,Belmont SH-LA Teacher Preparatory Academ          ,Los Angeles Unified                               ,Los Angeles    ,47,22,13,14,17,15,1,4.55,1314
19647330117762,S,RFK Community Schools- for the Visual Ar          ,Los Angeles Unified                               ,Los Angeles    ,105,51,15,17,17,17,11,21.57,1314
19647330117911,S,New Millennium Secondary                          ,Los Angeles Unified                               ,Los Angeles    ,89,44,15,17,16,15,7,15.91,1314
19647330118588,S,Alain Leroy Locke College Prep Academy            ,Los Angeles Unified                               ,Los Angeles    ,603,155,14,15,17,16,10,6.45,1314
19647330119651,S,Sun Valley High                                   ,Los Angeles Unified                               ,Los Angeles    ,128,22,17,18,19,18,7,31.82,1314
19647330119685,S,RFK Community Schools-New Open World Aca          ,Los Angeles Unified                               ,Los Angeles    ,62,26,15,16,17,17,1,3.85,1314
19647330119693,S,RFK Community Schools-UCLA Community K-1,Los Angeles Unified                               ,Los Angeles    ,87,36,17,16,20,18,9,25,1314
19647330119727,S,Ramon C. Cortines School of Visual and P          ,Los Angeles Unified                               ,Los Angeles    ,329,119,19,20,19,19,42,35.29,1314
19647330119966,S,Felicitas and Gonzalo Mendez High                 ,Los Angeles Unified                               ,Los Angeles    ,163,39,16,17,18,17,7,17.95,1314
19647330120071,S,New Designs Charter School-Watts                  ,Los Angeles Unified                               ,Los Angeles    ,14,4,*,*,*,*,*,*,1314
19647330120360,S,Daniel Pearl Journalism & Communications          ,Los Angeles Unified                               ,Los Angeles    ,91,48,20,21,20,19,20,41.67,1314
19647330121095,S,RFK Community Schools-Ambassador-Global           ,Los Angeles Unified                               ,Los Angeles    ,70,28,15,16,17,17,6,21.43,1314
19647330121285,S,Alliance Cindy and Bill Simon Technology          ,Los Angeles Unified                               ,Los Angeles    ,79,18,13,15,16,14,1,5.56,1314
37683380118315,S,San Diego Early/Middle College                    ,San Diego Unified                                 ,San Diego      ,35,14,19,20,21,20,5,35.71,1314
37683380118851,S,King-Chavez Community High                        ,San Diego Unified                                 ,San Diego      ,125,11,14,16,18,18,0,0,1314
37683380119610,S,Gompers Preparatory Academy                       ,San Diego Unified                                 ,San Diego      ,91,59,12,15,16,15,2,3.39,1314
37683380120410,S,iHigh Virtual Academy                             ,San Diego Unified                                 ,San Diego      ,24,1,*,*,*,*,*,*,1314
37683380121178,S,Iftin University Prep High                        ,San Diego Unified                                 ,San Diego      ,1,0,NA,NA,NA,NA,NA,NA,1314
37683380122788,S,Coleman Tech Charter High                         ,San Diego Unified                                 ,San Diego      ,44,5,*,*,*,*,*,*,1314
37683380126938,S,Home & Hosp/Transition Support                    ,San Diego Unified                                 ,San Diego      ,15,0,NA,NA,NA,NA,NA,NA,1314
37683380127647,S,e3 Civic High,San Diego Unified                                 ,San Diego      ,0,0,NA,NA,NA,NA,NA,NA,1314
37683380128744,S,Laurel Preparatory Academy                        ,San Diego Unified                                 ,San Diego      ,49,0,NA,NA,NA,NA,NA,NA,1314
37683383730116,S,John Muir                                         ,San Diego Unified                                 ,San Diego      ,16,1,*,*,*,*,*,*,1314
37683383730173,S,Serra High                                        ,San Diego Unified                                 ,San Diego      ,405,101,21,22,23,22,66,65.35,1314
37683383730181,S,Mira Mesa High                                    ,San Diego Unified                                 ,San Diego      ,627,62,22,22,24,22,39,62.9,1314
37683383730314,S,University City High                              ,San Diego Unified                                 ,San Diego      ,405,140,24,24,25,23,105,75,1314
37683383730363,S,Whittier K-12,San Diego Unified                                 ,San Diego      ,4,0,NA,NA,NA,NA,NA,NA,1314
37683383730371,S,San Diego SCPA                                    ,San Diego Unified                                 ,San Diego      ,146,31,19,20,21,20,14,45.16,1314
37683383730751,S,Mt. Everest Academy                               ,San Diego Unified                                 ,San Diego      ,41,11,26,25,23,23,7,63.64,1314
37683383730884,S,Scripps Ranch High                                ,San Diego Unified                                 ,San Diego      ,516,223,25,25,26,25,186,83.41,1314
37683383730959,S,Charter School of San Diego                       ,San Diego Unified                                 ,San Diego      ,925,14,20,23,21,21,9,64.29,1314
37683383731189,S,Preuss School UCSD                                ,San Diego Unified                                 ,San Diego      ,89,85,20,21,21,20,47,55.29,1314
37683383731213,S,Clairemont High                                   ,San Diego Unified                                 ,San Diego      ,278,48,21,21,22,20,27,56.25,1314
37683383731247,S,High Tech High                                    ,San Diego Unified                                 ,San Diego      ,127,30,22,23,22,22,16,53.33,1314
37683383731395,S,Audeo Charter                                     ,San Diego Unified                                 ,San Diego      ,299,4,*,*,*,*,*,*,1314
37683383732781,S,Henry High                                        ,San Diego Unified                                 ,San Diego      ,524,152,22,23,23,22,111,73.03,1314
37683383732997,S,Hoover High                                       ,San Diego Unified                                 ,San Diego      ,364,147,16,18,19,18,39,26.53,1314
37683383733508,S,La Jolla High                                     ,San Diego Unified                                 ,San Diego      ,336,145,27,26,27,25,131,90.34,1314
37683383733698,S,Madison High                                      ,San Diego Unified                                 ,San Diego      ,249,82,19,20,20,20,26,31.71,1314
37683383734431,S,Mission Bay High                                  ,San Diego Unified                                 ,San Diego      ,296,64,19,20,21,20,22,34.38,1314
37683383734654,S,Morse High                                        ,San Diego Unified                                 ,San Diego      ,424,58,19,20,22,20,29,50,1314
37683383735750,S,Point Loma High                                   ,San Diego Unified                                 ,San Diego      ,436,147,23,24,24,23,105,71.43,1314
37683386061964,S,The O'Farrell Charter                             ,San Diego Unified                                 ,San Diego      ,0,0,NA,NA,NA,NA,NA,NA,1314
37683460000000,D,                                                  ,San Dieguito Union High                           ,San Diego      ,2071,1071,27,27,27,26,962,89.82,1314
37683460106328,S,Canyon Crest Academy                              ,San Dieguito Union High                           ,San Diego      ,475,276,29,28,29,27,272,98.55,1314
37683463730033,S,Torrey Pines High                                 ,San Dieguito Union High                           ,San Diego      ,613,300,27,27,28,26,271,90.33,1314
37683463730769,S,North Coast Alternative High                      ,San Dieguito Union High                           ,San Diego      ,12,0,NA,NA,NA,NA,NA,NA,1314
37683463731007,S,La Costa Canyon High                              ,San Dieguito Union High                           ,San Diego      ,478,271,26,25,26,25,230,84.87,1314
37683463737384,S,Sunset High (Continuation)                        ,San Dieguito Union High                           ,San Diego      ,63,3,*,*,*,*,*,*,1314
37683463737418,S,San Dieguito High Academy                         ,San Dieguito Union High                           ,San Diego      ,417,221,26,26,26,25,188,85.07,1314
37684030000000,D,                                                  ,Spencer Valley Elementary                         ,San Diego      ,260,7,*,*,*,*,*,*,1314
37684036120893,S,California Virtual Academy @ San Diego            ,Spencer Valley Elementary                         ,San Diego      ,260,7,*,*,*,*,*,*,1314
37684110000000,D,                                                  ,Sweetwater Union High                             ,San Diego      ,8112,1488,20,21,21,20,723,48.59,1314
37684110111831,S,Olympian High                                     ,Sweetwater Union High                             ,San Diego      ,464,112,22,22,22,21,68,60.71,1314
37684113730124,S,Southwest Senior High                             ,Sweetwater Union High                             ,San Diego      ,507,68,19,20,20,20,24,35.29,1314
37684113730405,S,Bonita Vista Senior High                          ,Sweetwater Union High                             ,San Diego      ,619,85,23,23,24,23,61,71.76,1314
37684113730801,S,Castle Park Senior High                           ,Sweetwater Union High                             ,San Diego      ,452,65,18,19,20,20,28,43.08,1314
19647331933241,S,Gardena Senior High                               ,Los Angeles Unified                               ,Los Angeles    ,345,43,17,19,19,18,11,25.58,1314
19647331933381,S,James A. Garfield Senior High                     ,Los Angeles Unified                               ,Los Angeles    ,490,233,16,17,19,17,52,22.32,1314
